#o3_ppb	temp	humid	time
0.54	0.4	86.1	2014-02-01T04:27:00
0.4	0.51	85.4	2014-02-01T04:26:00
0.39	0.6	84.8	2014-02-01T04:25:00
0.57	0.6	84.8	2014-02-01T04:24:00
0.51	0.6	84.8	2014-02-01T04:23:00
0.41	0.6	84.8	2014-02-01T04:22:00
0.53	0.6	84.8	2014-02-01T04:21:00
0.5	0.6	84.8	2014-02-01T04:20:00
0.47	0.6	84.8	2014-02-01T04:19:00
0.5	0.6	84.8	2014-02-01T04:18:00
0.36	0.6	84.8	2014-02-01T04:17:00
0.37	0.543	85.3	2014-02-01T04:16:00
0.4	0.5	85.7	2014-02-01T04:15:00
0.47	0.5	85.7	2014-02-01T04:14:00
0.49	0.5	85.7	2014-02-01T04:13:00
0.45	0.5	85.7	2014-02-01T04:12:00
0.45	0.5	85.7	2014-02-01T04:11:00
0.49	0.5	85.7	2014-02-01T04:10:00
0.58	0.5	85.7	2014-02-01T04:09:00
0.47	0.5	85.7	2014-02-01T04:08:00
0.52	0.5	85.7	2014-02-01T04:07:00
0.62	0.61	84.6	2014-02-01T04:06:00
0.55	0.7	83.7	2014-02-01T04:05:00
0.4	0.7	83.7	2014-02-01T04:04:00
0.42	0.7	83.7	2014-02-01T04:03:00
0.5	0.7	83.7	2014-02-01T04:02:00
0.52	0.7	83.7	2014-02-01T04:01:00
0.53	0.7	83.7	2014-02-01T04:00:00
0.3	0.7	83.7	2014-02-01T03:59:00
0.47	0.7	83.7	2014-02-01T03:58:00
0.43	0.7	83.7	2014-02-01T03:57:00
0.44	0.59	84.4	2014-02-01T03:56:00
0.45	0.5	85	2014-02-01T03:55:00
0.5	0.5	85	2014-02-01T03:54:00
0.36	0.5	85	2014-02-01T03:53:00
0.34	0.5	85	2014-02-01T03:52:00
0.41	0.5	85	2014-02-01T03:51:00
0.47	0.5	85	2014-02-01T03:50:00
0.5	0.5	85	2014-02-01T03:49:00
0.5	0.5	85	2014-02-01T03:48:00
0.5	0.5	85	2014-02-01T03:47:00
0.5	0.443	84.7	2014-02-01T03:46:00
0.5	0.4	84.4	2014-02-01T03:45:00
0.5	0.4	84.4	2014-02-01T03:44:00
0.45	0.4	84.4	2014-02-01T03:43:00
0.52	0.4	84.4	2014-02-01T03:42:00
0.54	0.4	84.4	2014-02-01T03:41:00
0.46	0.4	84.4	2014-02-01T03:40:00
0.51	0.4	84.4	2014-02-01T03:39:00
0.43	0.4	84.4	2014-02-01T03:38:00
0.36	0.4	84.4	2014-02-01T03:37:00
0.41	0.18	84.2	2014-02-01T03:36:00
0.47	0	84.1	2014-02-01T03:35:00
0.43	0	84.1	2014-02-01T03:34:00
0.48	0	84.1	2014-02-01T03:33:00
0.43	0	84.1	2014-02-01T03:32:00
0.48	0	84.1	2014-02-01T03:31:00
0.55	0	84.1	2014-02-01T03:30:00
0.39	0	84.1	2014-02-01T03:29:00
0.48	0	84.1	2014-02-01T03:28:00
0.56	0	84.1	2014-02-01T03:27:00
0.58	0	83.6	2014-02-01T03:26:00
0.47	0	83.2	2014-02-01T03:25:00
0.53	0	83.2	2014-02-01T03:24:00
0.5	0	83.2	2014-02-01T03:23:00
0.51	0	83.2	2014-02-01T03:22:00
0.3	0	83.2	2014-02-01T03:21:00
0.32	0	83.2	2014-02-01T03:20:00
0.32	0	83.2	2014-02-01T03:19:00
0.54	0	83.2	2014-02-01T03:18:00
0.55	0	83.2	2014-02-01T03:17:00
0.4	0	83.6	2014-02-01T03:16:00
0.43	0	83.9	2014-02-01T03:15:00
0.37	0	83.9	2014-02-01T03:14:00
0.45	0	83.9	2014-02-01T03:13:00
0.48	0	83.9	2014-02-01T03:12:00
0.55	0	83.9	2014-02-01T03:11:00
0.5	0	83.9	2014-02-01T03:10:00
0.5	0	83.9	2014-02-01T03:09:00
0.37	0	83.9	2014-02-01T03:08:00
0.41	0	83.9	2014-02-01T03:07:00
0.5	0.055	83.5	2014-02-01T03:06:00
0.6	0.01	83.2	2014-02-01T03:05:00
0.5	0.01	83.2	2014-02-01T03:04:00
0.43	0.01	83.2	2014-02-01T03:03:00
0.36	0.01	83.2	2014-02-01T03:02:00
0.4	0.01	83.2	2014-02-01T03:01:00
0.45	0.01	83.2	2014-02-01T03:00:00
0.39	0.01	83.2	2014-02-01T02:59:00
0.41	0.01	83.2	2014-02-01T02:58:00
0.41	0.01	83.2	2014-02-01T02:57:00
0.38	0.01	83.8	2014-02-01T02:56:00
0.43	0.01	84.2	2014-02-01T02:55:00
0.37	0.01	84.2	2014-02-01T02:54:00
0.35	0.01	84.2	2014-02-01T02:53:00
0.4	0.01	84.2	2014-02-01T02:52:00
0.34	0.01	84.2	2014-02-01T02:51:00
0.3	0.01	84.2	2014-02-01T02:50:00
0.41	0.01	84.2	2014-02-01T02:49:00
0.41	0.01	84.2	2014-02-01T02:48:00
0.44	0.01	84.2	2014-02-01T02:47:00
0.34	0.213	83.7	2014-02-01T02:46:00
0.34	0.3	83.3	2014-02-01T02:45:00
0.46	0.3	83.3	2014-02-01T02:44:00
0.47	0.3	83.3	2014-02-01T02:43:00
0.34	0.3	83.3	2014-02-01T02:42:00
0.39	0.3	83.3	2014-02-01T02:41:00
0.48	0.3	83.3	2014-02-01T02:40:00
0.43	0.3	83.3	2014-02-01T02:39:00
0.52	0.3	83.3	2014-02-01T02:38:00
0.44	0.3	83.3	2014-02-01T02:37:00
0.5	0.3	83.4	2014-02-01T02:36:00
0.45	0.3	83.5	2014-02-01T02:35:00
0.4	0.3	83.5	2014-02-01T02:34:00
0.37	0.3	83.5	2014-02-01T02:33:00
0.53	0.3	83.5	2014-02-01T02:32:00
0.46	0.3	83.5	2014-02-01T02:31:00
0.4	0.3	83.5	2014-02-01T02:30:00
0.43	0.3	83.5	2014-02-01T02:29:00
0.64	0.3	83.5	2014-02-01T02:28:00
0.53	0.3	83.5	2014-02-01T02:27:00
0.53	0.465	83.2	2014-02-01T02:26:00
0.44	0.6	83	2014-02-01T02:25:00
0.4	0.6	83	2014-02-01T02:24:00
0.43	0.6	83	2014-02-01T02:23:00
0.52	0.6	83	2014-02-01T02:22:00
0.49	0.6	83	2014-02-01T02:21:00
0.51	0.6	83	2014-02-01T02:20:00
0.48	0.6	83	2014-02-01T02:19:00
0.43	0.6	83	2014-02-01T02:18:00
0.53	0.6	83	2014-02-01T02:17:00
0.47	0.487	83.7	2014-02-01T02:16:00
0.5	0.4	84.3	2014-02-01T02:15:00
0.51	0.4	84.3	2014-02-01T02:14:00
0.53	0.4	84.3	2014-02-01T02:13:00
0.58	0.4	84.3	2014-02-01T02:12:00
0.53	0.4	84.3	2014-02-01T02:11:00
0.48	0.4	84.3	2014-02-01T02:10:00
0.55	0.4	84.3	2014-02-01T02:09:00
0.42	0.4	84.3	2014-02-01T02:08:00
0.51	0.4	84.3	2014-02-01T02:07:00
0.51	0.51	83.5	2014-02-01T02:06:00
0.49	0.6	82.8	2014-02-01T02:05:00
0.43	0.6	82.8	2014-02-01T02:04:00
0.59	0.6	82.8	2014-02-01T02:03:00
0.51	0.6	82.8	2014-02-01T02:02:00
0.5	0.6	82.8	2014-02-01T02:01:00
0.36	0.6	82.8	2014-02-01T02:00:00
0.36	0.6	82.8	2014-02-01T01:59:00
0.38	0.6	82.8	2014-02-01T01:58:00
0.53	0.6	82.8	2014-02-01T01:57:00
0.5	0.6	83.1	2014-02-01T01:56:00
0.43	0.6	83.3	2014-02-01T01:55:00
0.46	0.6	83.3	2014-02-01T01:54:00
0.5	0.6	83.3	2014-02-01T01:53:00
0.6	0.6	83.3	2014-02-01T01:52:00
0.52	0.6	83.3	2014-02-01T01:51:00
0.6	0.6	83.3	2014-02-01T01:50:00
0.65	0.6	83.3	2014-02-01T01:49:00
0.56	0.6	83.3	2014-02-01T01:48:00
0.45	0.6	83.3	2014-02-01T01:47:00
0.45	0.77	83.2	2014-02-01T01:46:00
0.55	0.9	83.2	2014-02-01T01:45:00
0.55	0.9	83.2	2014-02-01T01:44:00
0.6	0.9	83.2	2014-02-01T01:43:00
0.56	0.9	83.2	2014-02-01T01:42:00
0.46	0.9	83.2	2014-02-01T01:41:00
0.42	0.9	83.2	2014-02-01T01:40:00
0.54	0.9	83.2	2014-02-01T01:39:00
0.43	0.9	83.2	2014-02-01T01:38:00
0.4	0.9	83.2	2014-02-01T01:37:00
0.46	0.9	83.1	2014-02-01T01:36:00
0.5	0.9	83	2014-02-01T01:35:00
0.47	0.9	83	2014-02-01T01:34:00
0.45	0.9	83	2014-02-01T01:33:00
0.62	0.9	83	2014-02-01T01:32:00
0.6	0.9	83	2014-02-01T01:31:00
0.48	0.9	83	2014-02-01T01:30:00
0.58	0.9	83	2014-02-01T01:29:00
0.53	0.9	83	2014-02-01T01:28:00
0.47	0.9	83	2014-02-01T01:27:00
0.56	0.955	82.6	2014-02-01T01:26:00
0.53	1	82.3	2014-02-01T01:25:00
0.43	1	82.3	2014-02-01T01:24:00
0.54	1	82.3	2014-02-01T01:23:00
0.59	1	82.3	2014-02-01T01:22:00
0.61	1	82.3	2014-02-01T01:21:00
0.53	1	82.3	2014-02-01T01:20:00
0.53	1	82.3	2014-02-01T01:19:00
0.48	1	82.3	2014-02-01T01:18:00
0.53	1	82.3	2014-02-01T01:17:00
0.54	0.945	82.7	2014-02-01T01:16:00
0.51	0.9	83	2014-02-01T01:15:00
0.48	0.9	83	2014-02-01T01:14:00
0.55	0.9	83	2014-02-01T01:13:00
0.69	0.9	83	2014-02-01T01:12:00
0.63	0.9	83	2014-02-01T01:11:00
0.54	0.9	83	2014-02-01T01:10:00
0.64	0.9	83	2014-02-01T01:09:00
0.56	0.9	83	2014-02-01T01:08:00
0.6	0.9	83	2014-02-01T01:07:00
0.57	1.01	82.4	2014-02-01T01:06:00
0.5	1.1	82	2014-02-01T01:05:00
0.41	1.1	82	2014-02-01T01:04:00
0.5	1.1	82	2014-02-01T01:03:00
0.4	1.1	82	2014-02-01T01:02:00
0.43	1.1	82	2014-02-01T01:01:00
